area_name,area_type,data_layer,uncertainty_score,year,scientific_name,common_name,functional_group,commercial_group,fishing_entity,fishing_sector,catch_type,reporting_status,gear_type,end_use_type,tonnes,landed_value
Timor Leste,eez,Reconstructed domestic catch,2,1987,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,0.534934405,622.1629493
Timor Leste,eez,Reconstructed domestic catch,2,1987,Elasmobranchii,"Sharks, rays, skates",Large sharks (>=90 cm),Sharks & rays,Timor Leste,Artisanal,Landings,Unreported,small scale longline,Direct human consumption,13.2307608,15388.22158
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,633.9052099,1069952.122
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,59.35070685,100176.515
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,55.8594888,94283.7788
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scombroidei,"Tunas, bonitos, billfishes",Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,116.5123403,196658.1498
Timor Leste,eez,Reconstructed domestic catch,2,1987,Exocoetidae,Flyingfishes,Small pelagics (<30 cm),Other fishes & inverts,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,25.10515683,39696.42461
Timor Leste,eez,Reconstructed domestic catch,2,1987,Exocoetidae,Flyingfishes,Small pelagics (<30 cm),Other fishes & inverts,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,9.177130135,14510.93323
Timor Leste,eez,Reconstructed domestic catch,2,1987,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.69072302,47769.52754
Timor Leste,eez,Reconstructed domestic catch,2,1987,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,2.76101704,8405.76176
Timor Leste,eez,Reconstructed domestic catch,2,1987,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.278151885,846.817836
Timor Leste,eez,Reconstructed domestic catch,2,1987,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,2.603820115,7927.184527
Timor Leste,eez,Reconstructed domestic catch,2,1987,Serranidae,"Basses, groupers, hinds",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.092717295,282.272612
Timor Leste,eez,Reconstructed domestic catch,2,1987,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,58.54813229,92103.06223
Timor Leste,eez,Reconstructed domestic catch,2,1987,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,2.31335996,3639.185881
Timor Leste,eez,Reconstructed domestic catch,2,1987,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.10412781,17468.09223
Timor Leste,eez,Reconstructed domestic catch,2,1987,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,4.466486557,7026.305933
Timor Leste,eez,Reconstructed domestic catch,2,1987,Carangidae,"Jacks, pompanos",Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,1.850687968,2911.348705
Timor Leste,eez,Reconstructed domestic catch,2,1987,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,28.24330143,65707.44767
Timor Leste,eez,Reconstructed domestic catch,2,1987,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,1.210243972,2815.607186
Timor Leste,eez,Reconstructed domestic catch,2,1987,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,5.809171065,13514.91449
Timor Leste,eez,Reconstructed domestic catch,2,1987,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,2.336661187,5436.193182
Timor Leste,eez,Reconstructed domestic catch,2,1987,Leiognathidae,"Slipmouths, ponyfishes",Small benthopelagics (<30 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,0.968195178,2252.485748
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,245.0852049,853821.4648
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.686594931,2391.941569
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,3.856510081,13435.20955
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,12.15389809,42341.43418
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lutjanidae,Snappers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,1.342212999,4675.966749
Timor Leste,eez,Reconstructed domestic catch,2,1987,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,12.55257841,14845.35707
Timor Leste,eez,Reconstructed domestic catch,2,1987,Haemulidae,"Grunts, sweetlips, bonnetmouths",Medium demersals (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,4.588565068,5426.684831
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,8.169506831,14306.12992
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.810531464,1419.371899
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,1.66709741,2919.357635
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,3.464761496,6067.358671
Timor Leste,eez,Reconstructed domestic catch,2,1987,Lethrinidae,"Emperors, scavengers",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale purse seine,Direct human consumption,1.468633433,2571.815059
Timor Leste,eez,Reconstructed domestic catch,2,1987,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,15.69072302,40184.63204
Timor Leste,eez,Reconstructed domestic catch,2,1987,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,0.111144962,284.6471377
Timor Leste,eez,Reconstructed domestic catch,2,1987,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale seine nets,Direct human consumption,2.179981919,5583.029614
Timor Leste,eez,Reconstructed domestic catch,2,1987,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,3.285800937,8415.080774
Timor Leste,eez,Reconstructed domestic catch,2,1987,Mugilidae,"Mullets, grey mullets",Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale pots or traps,Direct human consumption,0.158778517,406.6387682
Timor Leste,eez,Reconstructed domestic catch,2,1987,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,236.0079751,404278.8293
Timor Leste,eez,Reconstructed domestic catch,2,1987,Caesionidae,Fusiliers,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,19.64472979,33651.18639
Timor Leste,eez,Reconstructed domestic catch,2,1987,Siganus,Spinefoots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,20.42376708,778.3644172
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scarus,Parrots,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,21.78535155,830.2553784
Timor Leste,eez,Reconstructed domestic catch,2,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,10.89267578,21301.41175
Timor Leste,eez,Reconstructed domestic catch,2,1987,Sphyraena,"Barracudas, sennets",Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,11.55863517,22603.74329
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.38144603,49366.68624
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberoides,Queenfishes,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale hand lines,Direct human consumption,11.47141267,18045.87428
Timor Leste,eez,Reconstructed domestic catch,2,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,31.38144603,8808.492607
Timor Leste,eez,Reconstructed domestic catch,2,1987,Chirocentrus,Wolf herrings,Large pelagics (>=90 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,11.47141267,3219.923441
Timor Leste,eez,Reconstructed domestic catch,2,1987,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,9.41443381,13571.99841
Timor Leste,eez,Reconstructed domestic catch,2,1987,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,0.881446141,1270.706861
Timor Leste,eez,Reconstructed domestic catch,2,1987,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,0.829596368,1195.959398
Timor Leste,eez,Reconstructed domestic catch,2,1987,Thunnus,Tunas,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,1.730381291,2494.545355
Timor Leste,eez,Reconstructed domestic catch,2,1987,Hemiramphus,Halfbeaks,Medium pelagics (30 - 89 cm),Other fishes & inverts,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,122.5426025,4670.186503
Timor Leste,eez,Reconstructed domestic catch,2,1987,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,50.21031365,48145.94171
Timor Leste,eez,Reconstructed domestic catch,2,1987,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,4.701046087,4507.764928
Timor Leste,eez,Reconstructed domestic catch,2,1987,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,4.424513964,4242.602285
Timor Leste,eez,Reconstructed domestic catch,2,1987,Euthynnus affinis,Kawakawa,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,9.228700218,8849.266823
Timor Leste,eez,Reconstructed domestic catch,2,1987,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,178.8742424,245082.5756
Timor Leste,eez,Reconstructed domestic catch,2,1987,Katsuwonus pelamis,Skipjack tuna,Large pelagics (>=90 cm),Tuna & billfishes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,65.38705221,89589.35033
Timor Leste,eez,Reconstructed domestic catch,2,1987,Rastrelliger kanagurta,Indian mackerel,Medium pelagics (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,112.3307189,4281.004295
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,25.10515683,52020.54609
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,harpoon,Direct human consumption,2.350523044,4870.532902
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale gillnets,Direct human consumption,2.212256982,4584.030966
Timor Leste,eez,Reconstructed domestic catch,2,1987,Scomberomorus commerson,Narrow-barred Spanish mackerel,Large pelagics (>=90 cm),Perch-likes,Timor Leste,Artisanal,Landings,Unreported,small scale lines,Direct human consumption,4.614350109,9561.422547
Timor Leste,eez,Reconstructed domestic catch,2,1987,Acanthurus xanthopterus,Yellowfin surgeonfish,Medium reef assoc. fish (30 - 89 cm),Perch-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,183.8139037,7005.279755
Timor Leste,eez,Reconstructed domestic catch,2,1987,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Subsistence,Landings,Unreported,subsistence fishing gear,Direct human consumption,61.27130124,19518.97173
Timor Leste,eez,Reconstructed domestic catch,2,1987,Sardinella fimbriata,Fringescale sardinella,Small pelagics (<30 cm),Herring-likes,Timor Leste,Artisanal,Landings,Unreported,cast nets,Direct human consumption,55.07949749,17546.47172
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,1.804291322,2396.912611
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.000903049,0.007039887
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.000903049,0.007039887
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,0.10931598,115.4645666
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,5.47127E-05,0.000478194
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Other,5.47127E-05,0.000478194
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,5.131986129,4672.442944
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.002568562,0.017833914
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.002568562,0.017833914
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,pelagic trawl,Direct human consumption,24.18856429,22022.60172
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,1.640807548,1493.8816
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,0.000821225,0.00570189
Timor Leste,eez,Inferred foreign catch,,1987,Marine fishes not identified,Marine fishes nei,Medium demersals (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Other,0.000821225,0.00570189
Timor Leste,eez,Inferred foreign catch,,1987,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,2.988370896,4856.401544
Timor Leste,eez,Inferred foreign catch,,1987,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.001495681,0.011659866
Timor Leste,eez,Inferred foreign catch,,1987,Chondrichthyes,"Sharks, rays, chimaeras",Large sharks (>=90 cm),Sharks & rays,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.001495681,0.011659866
Timor Leste,eez,Inferred foreign catch,,1987,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,81.46869836,4714.779938
Timor Leste,eez,Inferred foreign catch,,1987,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.040775124,0.283107887
Timor Leste,eez,Inferred foreign catch,,1987,Bivalvia,Clams,Other demersal invertebrates,Molluscs,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.040775124,0.283107887
Timor Leste,eez,Inferred foreign catch,,1987,Teuthida,Squids,Cephalopods,Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,22.49331371,24112.11251
Timor Leste,eez,Inferred foreign catch,,1987,Teuthida,Squids,Cephalopods,Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.011257915,0.098395113
Timor Leste,eez,Inferred foreign catch,,1987,Teuthida,Squids,Cephalopods,Other fishes & inverts,Korea (South),Industrial,Landings,Reported,unknown class,Other,0.011257915,0.098395113
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,58.03476816,200178.8616
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.029046431,0.201673783
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.029046431,0.201673783
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.023322122,80.44480853
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.16727E-05,8.10E-05
Timor Leste,eez,Inferred foreign catch,,1987,Dendrobranchiata,Shrimps and prawns,Shrimps,Crustaceans,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.16727E-05,8.10E-05
Timor Leste,eez,Inferred foreign catch,,1987,Carcharhinidae,Requiem sharks,Large sharks (>=90 cm),Sharks & rays,Sri Lanka,Industrial,Landings,Reported,unknown class,Direct human consumption,11.20973645,2036.422376
Timor Leste,eez,Inferred foreign catch,,1987,Plotosidae,Eeltail catfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.428360987,24.79023023
Timor Leste,eez,Inferred foreign catch,,1987,Plotosidae,Eeltail catfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.000214395,0.001488576
Timor Leste,eez,Inferred foreign catch,,1987,Plotosidae,Eeltail catfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.000214395,0.001488576
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,0.296577832,628.8926988
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Taiwan,Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.000148437,0.011227754
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Taiwan,Industrial,Landings,Reported,unknown class,Other,0.000148437,0.011227754
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Direct human consumption,20.979,35370.57302
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Fishmeal and fish oil,0.0105,0.890430447
Timor Leste,eez,Inferred foreign catch,,1987,Scombridae,"Mackerels, tunas, bonitos",Medium pelagics (30 - 89 cm),Perch-likes,Korea (South),Industrial,Landings,Reported,unknown class,Other,0.0105,0.890430447
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,2.272473957,2264.344182
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.001137374,0.007896963
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.001137374,0.007896963
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.02736487,27.26697182
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,1.36961E-05,9.51E-05
Timor Leste,eez,Inferred foreign catch,,1987,Stromateidae,Butterfishes,Small benthopelagics (<30 cm),Perch-likes,Malaysia,Industrial,Landings,Reported,purse seine,Other,1.36961E-05,9.51E-05
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Direct human consumption,0.911906376,1179.926602
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Fishmeal and fish oil,0.00045641,0.003168921
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,bottom trawl,Other,0.00045641,0.003168921
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Direct human consumption,0.099709759,129.015653
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Fishmeal and fish oil,4.99048E-05,0.000346497
Timor Leste,eez,Inferred foreign catch,,1987,Balistidae,Triggerfishes,Medium reef assoc. fish (30 - 89 cm),Other fishes & inverts,Malaysia,Industrial,Landings,Reported,purse seine,Other,4.99048E-05,0.000346497
Timor Leste,eez,Inferred foreign catch,,1987,Loliginidae,Common pencil squids,Cephalopods,Other fishes & inverts,Taiwan,Industrial,Landings,Reported,unknown class,Direct human consumption,2.944467718,4838.982415
