date,group,catch_kg,year,month,year_month
01/09/23,Tuna/Bonito/Other Mackerel,379.8544303,2023,Sep,01/09/23
01/10/23,Long tom,0,2023,Oct,01/10/23
01/10/23,Jacks/Trevally/Other Scad,505.8950135,2023,Oct,01/10/23
01/10/23,Sardines/pilchards,0,2023,Oct,01/10/23
01/10/23,Flying fish,265.1225004,2023,Oct,01/10/23
01/10/23,Garfish,400.486497,2023,Oct,01/10/23
01/10/23,Other,40.16344257,2023,Oct,01/10/23
01/10/23,Mackerel scad,0,2023,Oct,01/10/23
01/10/23,Snapper/seaperch,1982.95131,2023,Oct,01/10/23
01/10/23,Tuna/Bonito/Other Mackerel,61.82862393,2023,Oct,01/10/23
01/01/19,Long tom,13.95741701,2019,Jan,01/01/19
01/01/19,Jacks/Trevally/Other Scad,17233.55371,2019,Jan,01/01/19
01/01/19,Fusilier,18.84922697,2019,Jan,01/01/19
01/01/19,Sardines/pilchards,1277.502994,2019,Jan,01/01/19
01/01/19,Flying fish,28.952629,2019,Jan,01/01/19
01/01/19,Garfish,1961.615325,2019,Jan,01/01/19
01/01/19,Jobfish,1450.630974,2019,Jan,01/01/19
01/01/19,Other,4317.13949,2019,Jan,01/01/19
01/01/19,Short bodied mackerel,20.00710974,2019,Jan,01/01/19
01/01/19,Mackerel scad,370.3472091,2019,Jan,01/01/19
01/01/19,Snapper/seaperch,9166.87724,2019,Jan,01/01/19
01/01/19,Tuna/Bonito/Other Mackerel,767.1201687,2019,Jan,01/01/19
01/02/19,Long tom,25.06445881,2019,Feb,01/02/19
01/02/19,Jacks/Trevally/Other Scad,16644.58839,2019,Feb,01/02/19
01/02/19,Fusilier,15.24352719,2019,Feb,01/02/19
01/02/19,Sardines/pilchards,1077.139214,2019,Feb,01/02/19
01/02/19,Flying fish,15.1304745,2019,Feb,01/02/19
01/02/19,Garfish,1987.233236,2019,Feb,01/02/19
01/02/19,Jobfish,777.3948401,2019,Feb,01/02/19
01/02/19,Other,5384.047124,2019,Feb,01/02/19
01/02/19,Short bodied mackerel,12.12136876,2019,Feb,01/02/19
01/02/19,Mackerel scad,411.5366712,2019,Feb,01/02/19
01/02/19,Snapper/seaperch,7225.603967,2019,Feb,01/02/19
01/02/19,Tuna/Bonito/Other Mackerel,485.7850123,2019,Feb,01/02/19
01/03/19,Long tom,13.56964515,2019,Mar,01/03/19
01/03/19,Jacks/Trevally/Other Scad,19635.52957,2019,Mar,01/03/19
01/03/19,Fusilier,16.35017982,2019,Mar,01/03/19
01/03/19,Sardines/pilchards,1133.085744,2019,Mar,01/03/19
01/03/19,Flying fish,19.31964984,2019,Mar,01/03/19
01/03/19,Garfish,3264.591934,2019,Mar,01/03/19
01/03/19,Jobfish,831.9439607,2019,Mar,01/03/19
01/03/19,Other,3132.794116,2019,Mar,01/03/19
01/03/19,Short bodied mackerel,18.48152012,2019,Mar,01/03/19
01/03/19,Mackerel scad,669.9285823,2019,Mar,01/03/19
01/03/19,Snapper/seaperch,7278.923292,2019,Mar,01/03/19
01/03/19,Tuna/Bonito/Other Mackerel,550.0347199,2019,Mar,01/03/19
01/04/19,Long tom,23.37051127,2019,Apr,01/04/19
01/04/19,Jacks/Trevally/Other Scad,16344.06595,2019,Apr,01/04/19
01/04/19,Fusilier,15.00718036,2019,Apr,01/04/19
01/04/19,Sardines/pilchards,1296.853365,2019,Apr,01/04/19
01/04/19,Flying fish,15.67679004,2019,Apr,01/04/19
01/04/19,Garfish,2668.169542,2019,Apr,01/04/19
01/04/19,Jobfish,619.3620683,2019,Apr,01/04/19
01/04/19,Other,4694.956293,2019,Apr,01/04/19
01/04/19,Short bodied mackerel,13.00710565,2019,Apr,01/04/19
01/04/19,Mackerel scad,286.6544978,2019,Apr,01/04/19
01/04/19,Snapper/seaperch,6574.243711,2019,Apr,01/04/19
01/04/19,Tuna/Bonito/Other Mackerel,345.5251044,2019,Apr,01/04/19
01/05/19,Long tom,0,2019,May,01/05/19
01/05/19,Jacks/Trevally/Other Scad,3998.44753,2019,May,01/05/19
01/05/19,Fusilier,210.9686142,2019,May,01/05/19
01/05/19,Sardines/pilchards,692.6409147,2019,May,01/05/19
01/05/19,Flying fish,2.106895602,2019,May,01/05/19
01/05/19,Garfish,109.1515907,2019,May,01/05/19
01/05/19,Jobfish,15.55161653,2019,May,01/05/19
01/05/19,Other,450.0381963,2019,May,01/05/19
01/05/19,Short bodied mackerel,107.1458973,2019,May,01/05/19
01/05/19,Mackerel scad,1083.3363,2019,May,01/05/19
01/05/19,Snapper/seaperch,2242.27595,2019,May,01/05/19
01/05/19,Tuna/Bonito/Other Mackerel,238.1798246,2019,May,01/05/19
01/06/19,Long tom,0,2019,Jun,01/06/19
01/06/19,Jacks/Trevally/Other Scad,1396.906883,2019,Jun,01/06/19
01/06/19,Fusilier,0,2019,Jun,01/06/19
01/06/19,Sardines/pilchards,554.2082486,2019,Jun,01/06/19
01/06/19,Flying fish,0,2019,Jun,01/06/19
01/06/19,Garfish,122.9176132,2019,Jun,01/06/19
01/06/19,Jobfish,0,2019,Jun,01/06/19
01/06/19,Other,622.3240283,2019,Jun,01/06/19
01/06/19,Short bodied mackerel,0,2019,Jun,01/06/19
01/06/19,Mackerel scad,194.3370703,2019,Jun,01/06/19
01/06/19,Snapper/seaperch,606.7213276,2019,Jun,01/06/19
01/06/19,Tuna/Bonito/Other Mackerel,149.794643,2019,Jun,01/06/19
01/07/19,Long tom,0,2019,Jul,01/07/19
01/07/19,Jacks/Trevally/Other Scad,3344.106693,2019,Jul,01/07/19
01/07/19,Fusilier,0,2019,Jul,01/07/19
01/07/19,Sardines/pilchards,4110.19406,2019,Jul,01/07/19
01/07/19,Flying fish,0,2019,Jul,01/07/19
01/07/19,Garfish,0,2019,Jul,01/07/19
01/07/19,Jobfish,0,2019,Jul,01/07/19
01/07/19,Other,1523.046824,2019,Jul,01/07/19
01/07/19,Short bodied mackerel,0,2019,Jul,01/07/19
01/07/19,Mackerel scad,573.6280731,2019,Jul,01/07/19
01/07/19,Snapper/seaperch,1693.597007,2019,Jul,01/07/19
01/07/19,Tuna/Bonito/Other Mackerel,85.16185561,2019,Jul,01/07/19
01/08/19,Long tom,0,2019,Aug,01/08/19
01/08/19,Jacks/Trevally/Other Scad,5134.770649,2019,Aug,01/08/19
01/08/19,Fusilier,0,2019,Aug,01/08/19
01/08/19,Sardines/pilchards,2094.273247,2019,Aug,01/08/19
01/08/19,Flying fish,0,2019,Aug,01/08/19
01/08/19,Garfish,0,2019,Aug,01/08/19
01/08/19,Jobfish,0,2019,Aug,01/08/19
01/08/19,Other,4225.31922,2019,Aug,01/08/19
01/08/19,Short bodied mackerel,0,2019,Aug,01/08/19
01/08/19,Mackerel scad,401.2226726,2019,Aug,01/08/19
01/08/19,Snapper/seaperch,1838.862503,2019,Aug,01/08/19
01/08/19,Tuna/Bonito/Other Mackerel,735.4447801,2019,Aug,01/08/19
01/09/19,Long tom,0,2019,Sep,01/09/19
01/09/19,Jacks/Trevally/Other Scad,6643.481044,2019,Sep,01/09/19
01/09/19,Fusilier,0,2019,Sep,01/09/19
01/09/19,Sardines/pilchards,1104.259688,2019,Sep,01/09/19
01/09/19,Flying fish,0,2019,Sep,01/09/19
01/09/19,Garfish,10009.8121,2019,Sep,01/09/19
01/09/19,Jobfish,12.5070473,2019,Sep,01/09/19
01/09/19,Other,7603.680997,2019,Sep,01/09/19
01/09/19,Short bodied mackerel,0,2019,Sep,01/09/19
01/09/19,Mackerel scad,659.5650196,2019,Sep,01/09/19
01/09/19,Snapper/seaperch,6364.705573,2019,Sep,01/09/19
01/09/19,Tuna/Bonito/Other Mackerel,1638.216031,2019,Sep,01/09/19
01/10/19,Long tom,0,2019,Oct,01/10/19
01/10/19,Jacks/Trevally/Other Scad,12244.43355,2019,Oct,01/10/19
01/10/19,Fusilier,0,2019,Oct,01/10/19
01/10/19,Sardines/pilchards,909.6173927,2019,Oct,01/10/19
01/10/19,Flying fish,230.6045657,2019,Oct,01/10/19
01/10/19,Garfish,3643.499263,2019,Oct,01/10/19
01/10/19,Jobfish,729.0156594,2019,Oct,01/10/19
01/10/19,Other,4700.115115,2019,Oct,01/10/19
01/10/19,Short bodied mackerel,7.226151485,2019,Oct,01/10/19
01/10/19,Mackerel scad,6862.051459,2019,Oct,01/10/19
01/10/19,Snapper/seaperch,3029.885207,2019,Oct,01/10/19
01/10/19,Tuna/Bonito/Other Mackerel,259.6657921,2019,Oct,01/10/19
01/11/19,Long tom,0,2019,Nov,01/11/19
01/11/19,Jacks/Trevally/Other Scad,2440.716584,2019,Nov,01/11/19
01/11/19,Fusilier,0,2019,Nov,01/11/19
01/11/19,Sardines/pilchards,586.8961575,2019,Nov,01/11/19
01/11/19,Flying fish,0,2019,Nov,01/11/19
01/11/19,Garfish,0,2019,Nov,01/11/19
01/11/19,Jobfish,2043.219484,2019,Nov,01/11/19
01/11/19,Other,6639.724695,2019,Nov,01/11/19
01/11/19,Short bodied mackerel,0,2019,Nov,01/11/19
01/11/19,Mackerel scad,7442.592124,2019,Nov,01/11/19
01/11/19,Snapper/seaperch,1592.570765,2019,Nov,01/11/19
01/11/19,Tuna/Bonito/Other Mackerel,692.9619364,2019,Nov,01/11/19
01/12/19,Long tom,158.5474553,2019,Dec,01/12/19
01/12/19,Jacks/Trevally/Other Scad,5016.492534,2019,Dec,01/12/19
01/12/19,Fusilier,0,2019,Dec,01/12/19
01/12/19,Sardines/pilchards,487.0013227,2019,Dec,01/12/19
01/12/19,Flying fish,0,2019,Dec,01/12/19
01/12/19,Garfish,0,2019,Dec,01/12/19
01/12/19,Jobfish,0,2019,Dec,01/12/19
01/12/19,Other,4276.33365,2019,Dec,01/12/19
01/12/19,Short bodied mackerel,0,2019,Dec,01/12/19
01/12/19,Mackerel scad,791.1730254,2019,Dec,01/12/19
01/12/19,Snapper/seaperch,5651.86729,2019,Dec,01/12/19
01/12/19,Tuna/Bonito/Other Mackerel,60.96668876,2019,Dec,01/12/19
01/01/20,Long tom,0,2020,Jan,01/01/20
01/01/20,Jacks/Trevally/Other Scad,4228.693927,2020,Jan,01/01/20
01/01/20,Fusilier,0,2020,Jan,01/01/20
01/01/20,Sardines/pilchards,2780.898315,2020,Jan,01/01/20
01/01/20,Flying fish,0,2020,Jan,01/01/20
01/01/20,Garfish,0,2020,Jan,01/01/20
01/01/20,Jobfish,407.1476591,2020,Jan,01/01/20
01/01/20,Other,3353.657959,2020,Jan,01/01/20
01/01/20,Short bodied mackerel,0,2020,Jan,01/01/20
01/01/20,Mackerel scad,248.3446168,2020,Jan,01/01/20
01/01/20,Snapper/seaperch,4933.597413,2020,Jan,01/01/20
01/01/20,Tuna/Bonito/Other Mackerel,18.86280978,2020,Jan,01/01/20
01/02/20,Long tom,0,2020,Feb,01/02/20
01/02/20,Jacks/Trevally/Other Scad,6823.507889,2020,Feb,01/02/20
01/02/20,Fusilier,0,2020,Feb,01/02/20
01/02/20,Sardines/pilchards,1167.603729,2020,Feb,01/02/20
01/02/20,Flying fish,0,2020,Feb,01/02/20
01/02/20,Garfish,0,2020,Feb,01/02/20
01/02/20,Jobfish,981.0912217,2020,Feb,01/02/20
01/02/20,Other,5859.513991,2020,Feb,01/02/20
01/02/20,Short bodied mackerel,0,2020,Feb,01/02/20
01/02/20,Mackerel scad,521.1418776,2020,Feb,01/02/20
01/02/20,Snapper/seaperch,8023.048814,2020,Feb,01/02/20
01/02/20,Tuna/Bonito/Other Mackerel,0,2020,Feb,01/02/20
01/03/20,Long tom,0,2020,Mar,01/03/20
01/03/20,Jacks/Trevally/Other Scad,9471.150574,2020,Mar,01/03/20
01/03/20,Fusilier,0,2020,Mar,01/03/20
01/03/20,Sardines/pilchards,160.9827088,2020,Mar,01/03/20
01/03/20,Flying fish,0,2020,Mar,01/03/20
01/03/20,Garfish,0,2020,Mar,01/03/20
01/03/20,Jobfish,1212.706039,2020,Mar,01/03/20
01/03/20,Other,17328.34368,2020,Mar,01/03/20
01/03/20,Short bodied mackerel,0,2020,Mar,01/03/20
01/03/20,Mackerel scad,293.2110587,2020,Mar,01/03/20
01/03/20,Snapper/seaperch,3797.498065,2020,Mar,01/03/20
01/03/20,Tuna/Bonito/Other Mackerel,64.62159465,2020,Mar,01/03/20
01/04/20,Long tom,0,2020,Apr,01/04/20
01/04/20,Jacks/Trevally/Other Scad,11035.16281,2020,Apr,01/04/20
01/04/20,Fusilier,0,2020,Apr,01/04/20
01/04/20,Sardines/pilchards,693.0959967,2020,Apr,01/04/20
01/04/20,Flying fish,0,2020,Apr,01/04/20
01/04/20,Garfish,0,2020,Apr,01/04/20
01/04/20,Jobfish,1322.887739,2020,Apr,01/04/20
01/04/20,Other,2525.569145,2020,Apr,01/04/20
01/04/20,Short bodied mackerel,0,2020,Apr,01/04/20
01/04/20,Mackerel scad,112.6679628,2020,Apr,01/04/20
01/04/20,Snapper/seaperch,6673.937148,2020,Apr,01/04/20
01/04/20,Tuna/Bonito/Other Mackerel,232.3724837,2020,Apr,01/04/20
01/05/20,Long tom,0,2020,May,01/05/20
01/05/20,Jacks/Trevally/Other Scad,13076.11509,2020,May,01/05/20
01/05/20,Fusilier,0,2020,May,01/05/20
01/05/20,Sardines/pilchards,1509.062981,2020,May,01/05/20
01/05/20,Flying fish,0,2020,May,01/05/20
01/05/20,Garfish,204.7318432,2020,May,01/05/20
01/05/20,Jobfish,0,2020,May,01/05/20
01/05/20,Other,3366.999978,2020,May,01/05/20
01/05/20,Short bodied mackerel,0,2020,May,01/05/20
01/05/20,Mackerel scad,137.1350085,2020,May,01/05/20
01/05/20,Snapper/seaperch,6854.208904,2020,May,01/05/20
01/05/20,Tuna/Bonito/Other Mackerel,3915.550342,2020,May,01/05/20
01/06/20,Long tom,0,2020,Jun,01/06/20
01/06/20,Jacks/Trevally/Other Scad,17610.55733,2020,Jun,01/06/20
01/06/20,Fusilier,0,2020,Jun,01/06/20
01/06/20,Sardines/pilchards,98.67511319,2020,Jun,01/06/20
01/06/20,Flying fish,0,2020,Jun,01/06/20
01/06/20,Garfish,0,2020,Jun,01/06/20
01/06/20,Jobfish,279.1051675,2020,Jun,01/06/20
01/06/20,Other,162.9346547,2020,Jun,01/06/20
01/06/20,Short bodied mackerel,0,2020,Jun,01/06/20
01/06/20,Mackerel scad,0,2020,Jun,01/06/20
01/06/20,Snapper/seaperch,14058.07781,2020,Jun,01/06/20
01/06/20,Tuna/Bonito/Other Mackerel,0,2020,Jun,01/06/20
01/07/20,Long tom,0,2020,Jul,01/07/20
01/07/20,Jacks/Trevally/Other Scad,31048.29003,2020,Jul,01/07/20
01/07/20,Fusilier,0,2020,Jul,01/07/20
01/07/20,Sardines/pilchards,0,2020,Jul,01/07/20
01/07/20,Flying fish,0,2020,Jul,01/07/20
01/07/20,Garfish,0,2020,Jul,01/07/20
01/07/20,Jobfish,0,2020,Jul,01/07/20
01/07/20,Other,3805.486567,2020,Jul,01/07/20
01/07/20,Short bodied mackerel,0,2020,Jul,01/07/20
01/07/20,Mackerel scad,0,2020,Jul,01/07/20
01/07/20,Snapper/seaperch,18123.67904,2020,Jul,01/07/20
01/07/20,Tuna/Bonito/Other Mackerel,0,2020,Jul,01/07/20
01/08/20,Long tom,0,2020,Aug,01/08/20
01/08/20,Jacks/Trevally/Other Scad,14386.85092,2020,Aug,01/08/20
01/08/20,Fusilier,0,2020,Aug,01/08/20
01/08/20,Sardines/pilchards,598.8791962,2020,Aug,01/08/20
01/08/20,Flying fish,0,2020,Aug,01/08/20
01/08/20,Garfish,2115.407119,2020,Aug,01/08/20
01/08/20,Jobfish,0,2020,Aug,01/08/20
01/08/20,Other,12391.5605,2020,Aug,01/08/20
01/08/20,Short bodied mackerel,0,2020,Aug,01/08/20
01/08/20,Mackerel scad,165.1722692,2020,Aug,01/08/20
01/08/20,Snapper/seaperch,8918.026975,2020,Aug,01/08/20
01/08/20,Tuna/Bonito/Other Mackerel,0,2020,Aug,01/08/20
01/09/20,Long tom,0,2020,Sep,01/09/20
01/09/20,Jacks/Trevally/Other Scad,10826.40832,2020,Sep,01/09/20
01/09/20,Fusilier,0,2020,Sep,01/09/20
01/09/20,Sardines/pilchards,1116.129004,2020,Sep,01/09/20
01/09/20,Flying fish,0,2020,Sep,01/09/20
01/09/20,Garfish,0,2020,Sep,01/09/20
01/09/20,Jobfish,175.2599476,2020,Sep,01/09/20
01/09/20,Other,1455.939155,2020,Sep,01/09/20
01/09/20,Short bodied mackerel,0,2020,Sep,01/09/20
01/09/20,Mackerel scad,110.6168092,2020,Sep,01/09/20
01/09/20,Snapper/seaperch,8969.661986,2020,Sep,01/09/20
01/09/20,Tuna/Bonito/Other Mackerel,348.4946192,2020,Sep,01/09/20
01/10/20,Long tom,121.8699161,2020,Oct,01/10/20
01/10/20,Jacks/Trevally/Other Scad,13254.50172,2020,Oct,01/10/20
01/10/20,Fusilier,0,2020,Oct,01/10/20
01/10/20,Sardines/pilchards,1184.118134,2020,Oct,01/10/20
01/10/20,Flying fish,0,2020,Oct,01/10/20
01/10/20,Garfish,9296.838044,2020,Oct,01/10/20
01/10/20,Jobfish,31.87317178,2020,Oct,01/10/20
01/10/20,Other,8847.762305,2020,Oct,01/10/20
01/10/20,Short bodied mackerel,0,2020,Oct,01/10/20
01/10/20,Mackerel scad,170.5238191,2020,Oct,01/10/20
01/10/20,Snapper/seaperch,13572.37322,2020,Oct,01/10/20
01/10/20,Tuna/Bonito/Other Mackerel,0,2020,Oct,01/10/20
01/11/20,Long tom,0,2020,Nov,01/11/20
01/11/20,Jacks/Trevally/Other Scad,6091.649931,2020,Nov,01/11/20
01/11/20,Fusilier,0,2020,Nov,01/11/20
01/11/20,Sardines/pilchards,1359.471638,2020,Nov,01/11/20
01/11/20,Flying fish,0,2020,Nov,01/11/20
01/11/20,Garfish,0,2020,Nov,01/11/20
01/11/20,Jobfish,828.5121283,2020,Nov,01/11/20
01/11/20,Other,9273.926979,2020,Nov,01/11/20
01/11/20,Short bodied mackerel,0,2020,Nov,01/11/20
01/11/20,Mackerel scad,221.2790319,2020,Nov,01/11/20
01/11/20,Snapper/seaperch,5520.775689,2020,Nov,01/11/20
01/11/20,Tuna/Bonito/Other Mackerel,117.8828835,2020,Nov,01/11/20
01/12/20,Long tom,0,2020,Dec,01/12/20
01/12/20,Jacks/Trevally/Other Scad,12467.54351,2020,Dec,01/12/20
01/12/20,Fusilier,0,2020,Dec,01/12/20
01/12/20,Sardines/pilchards,577.7546263,2020,Dec,01/12/20
01/12/20,Flying fish,0,2020,Dec,01/12/20
01/12/20,Garfish,0,2020,Dec,01/12/20
01/12/20,Jobfish,140.6148628,2020,Dec,01/12/20
01/12/20,Other,2695.158755,2020,Dec,01/12/20
01/12/20,Short bodied mackerel,0,2020,Dec,01/12/20
01/12/20,Mackerel scad,0,2020,Dec,01/12/20
01/12/20,Snapper/seaperch,14676.15499,2020,Dec,01/12/20
01/12/20,Tuna/Bonito/Other Mackerel,100.9051521,2020,Dec,01/12/20
01/01/21,Long tom,0,2021,Jan,01/01/21
01/01/21,Jacks/Trevally/Other Scad,17005.10222,2021,Jan,01/01/21
01/01/21,Fusilier,0,2021,Jan,01/01/21
01/01/21,Sardines/pilchards,0,2021,Jan,01/01/21
01/01/21,Flying fish,0,2021,Jan,01/01/21
01/01/21,Garfish,0,2021,Jan,01/01/21
01/01/21,Jobfish,170.5457823,2021,Jan,01/01/21
01/01/21,Other,1976.600508,2021,Jan,01/01/21
01/01/21,Short bodied mackerel,0,2021,Jan,01/01/21
01/01/21,Mackerel scad,0,2021,Jan,01/01/21
01/01/21,Snapper/seaperch,9394.476044,2021,Jan,01/01/21
01/01/21,Tuna/Bonito/Other Mackerel,327.0471015,2021,Jan,01/01/21
01/02/21,Long tom,0,2021,Feb,01/02/21
01/02/21,Jacks/Trevally/Other Scad,25306.5414,2021,Feb,01/02/21
01/02/21,Fusilier,0,2021,Feb,01/02/21
01/02/21,Sardines/pilchards,0,2021,Feb,01/02/21
01/02/21,Flying fish,0,2021,Feb,01/02/21
01/02/21,Garfish,0,2021,Feb,01/02/21
01/02/21,Jobfish,2647.392649,2021,Feb,01/02/21
01/02/21,Other,1559.881279,2021,Feb,01/02/21
01/02/21,Short bodied mackerel,0,2021,Feb,01/02/21
01/02/21,Mackerel scad,0,2021,Feb,01/02/21
01/02/21,Snapper/seaperch,4666.11635,2021,Feb,01/02/21
01/02/21,Tuna/Bonito/Other Mackerel,1299.321885,2021,Feb,01/02/21
01/03/21,Long tom,0,2021,Mar,01/03/21
01/03/21,Jacks/Trevally/Other Scad,35749.47199,2021,Mar,01/03/21
01/03/21,Fusilier,0,2021,Mar,01/03/21
01/03/21,Sardines/pilchards,0,2021,Mar,01/03/21
01/03/21,Flying fish,0,2021,Mar,01/03/21
01/03/21,Garfish,0,2021,Mar,01/03/21
01/03/21,Jobfish,6081.717036,2021,Mar,01/03/21
01/03/21,Other,5574.397725,2021,Mar,01/03/21
01/03/21,Short bodied mackerel,0,2021,Mar,01/03/21
01/03/21,Mackerel scad,30.21235795,2021,Mar,01/03/21
01/03/21,Snapper/seaperch,8290.578167,2021,Mar,01/03/21
01/03/21,Tuna/Bonito/Other Mackerel,332.8699185,2021,Mar,01/03/21
01/04/21,Long tom,0,2021,Apr,01/04/21
01/04/21,Jacks/Trevally/Other Scad,41456.06671,2021,Apr,01/04/21
01/04/21,Fusilier,0,2021,Apr,01/04/21
01/04/21,Sardines/pilchards,0,2021,Apr,01/04/21
01/04/21,Flying fish,0,2021,Apr,01/04/21
01/04/21,Garfish,0,2021,Apr,01/04/21
01/04/21,Jobfish,2528.786132,2021,Apr,01/04/21
01/04/21,Other,1243.522667,2021,Apr,01/04/21
01/04/21,Short bodied mackerel,0,2021,Apr,01/04/21
01/04/21,Mackerel scad,0,2021,Apr,01/04/21
01/04/21,Snapper/seaperch,3540.712097,2021,Apr,01/04/21
01/04/21,Tuna/Bonito/Other Mackerel,28.38247281,2021,Apr,01/04/21
01/05/21,Long tom,0,2021,May,01/05/21
01/05/21,Jacks/Trevally/Other Scad,34586.82464,2021,May,01/05/21
01/05/21,Fusilier,0,2021,May,01/05/21
01/05/21,Sardines/pilchards,0,2021,May,01/05/21
01/05/21,Flying fish,0,2021,May,01/05/21
01/05/21,Garfish,0,2021,May,01/05/21
01/05/21,Jobfish,0,2021,May,01/05/21
01/05/21,Other,3819.676285,2021,May,01/05/21
01/05/21,Short bodied mackerel,0,2021,May,01/05/21
01/05/21,Mackerel scad,0,2021,May,01/05/21
01/05/21,Snapper/seaperch,3860.804684,2021,May,01/05/21
01/05/21,Tuna/Bonito/Other Mackerel,0,2021,May,01/05/21
01/06/21,Long tom,0,2021,Jun,01/06/21
01/06/21,Jacks/Trevally/Other Scad,13662.02916,2021,Jun,01/06/21
01/06/21,Fusilier,0,2021,Jun,01/06/21
01/06/21,Sardines/pilchards,3.074052902,2021,Jun,01/06/21
01/06/21,Flying fish,0,2021,Jun,01/06/21
01/06/21,Garfish,0,2021,Jun,01/06/21
01/06/21,Jobfish,196.3026498,2021,Jun,01/06/21
01/06/21,Other,1723.830631,2021,Jun,01/06/21
01/06/21,Short bodied mackerel,0,2021,Jun,01/06/21
01/06/21,Mackerel scad,0,2021,Jun,01/06/21
01/06/21,Snapper/seaperch,6524.499755,2021,Jun,01/06/21
01/06/21,Tuna/Bonito/Other Mackerel,263.944768,2021,Jun,01/06/21
01/07/21,Long tom,0,2021,Jul,01/07/21
01/07/21,Jacks/Trevally/Other Scad,17758.07669,2021,Jul,01/07/21
01/07/21,Fusilier,0,2021,Jul,01/07/21
01/07/21,Sardines/pilchards,0,2021,Jul,01/07/21
01/07/21,Flying fish,0,2021,Jul,01/07/21
01/07/21,Garfish,0,2021,Jul,01/07/21
01/07/21,Jobfish,485.083368,2021,Jul,01/07/21
01/07/21,Other,2487.915024,2021,Jul,01/07/21
01/07/21,Short bodied mackerel,0,2021,Jul,01/07/21
01/07/21,Mackerel scad,0,2021,Jul,01/07/21
01/07/21,Snapper/seaperch,5397.007267,2021,Jul,01/07/21
01/07/21,Tuna/Bonito/Other Mackerel,527.4658665,2021,Jul,01/07/21
01/08/21,Long tom,0,2021,Aug,01/08/21
01/08/21,Jacks/Trevally/Other Scad,11729.93341,2021,Aug,01/08/21
01/08/21,Fusilier,0,2021,Aug,01/08/21
01/08/21,Sardines/pilchards,16003.41917,2021,Aug,01/08/21
01/08/21,Flying fish,0,2021,Aug,01/08/21
01/08/21,Garfish,0,2021,Aug,01/08/21
01/08/21,Jobfish,1150.454177,2021,Aug,01/08/21
01/08/21,Other,1064.047007,2021,Aug,01/08/21
01/08/21,Short bodied mackerel,0,2021,Aug,01/08/21
01/08/21,Mackerel scad,753.3306041,2021,Aug,01/08/21
01/08/21,Snapper/seaperch,17.75059451,2021,Aug,01/08/21
01/08/21,Tuna/Bonito/Other Mackerel,58.65873078,2021,Aug,01/08/21
01/09/21,Long tom,0,2021,Sep,01/09/21
01/09/21,Jacks/Trevally/Other Scad,13344.60954,2021,Sep,01/09/21
01/09/21,Fusilier,0,2021,Sep,01/09/21
01/09/21,Sardines/pilchards,6030.793285,2021,Sep,01/09/21
01/09/21,Flying fish,0,2021,Sep,01/09/21
01/09/21,Garfish,0,2021,Sep,01/09/21
01/09/21,Jobfish,2132.629666,2021,Sep,01/09/21
01/09/21,Other,565.9033175,2021,Sep,01/09/21
01/09/21,Short bodied mackerel,0,2021,Sep,01/09/21
01/09/21,Mackerel scad,2879.82695,2021,Sep,01/09/21
01/09/21,Snapper/seaperch,3134.662054,2021,Sep,01/09/21
01/09/21,Tuna/Bonito/Other Mackerel,204.0601178,2021,Sep,01/09/21
01/10/21,Long tom,0,2021,Oct,01/10/21
01/10/21,Jacks/Trevally/Other Scad,15608.95588,2021,Oct,01/10/21
01/10/21,Fusilier,0,2021,Oct,01/10/21
01/10/21,Sardines/pilchards,13108.26051,2021,Oct,01/10/21
01/10/21,Flying fish,0,2021,Oct,01/10/21
01/10/21,Garfish,204.292218,2021,Oct,01/10/21
01/10/21,Jobfish,154.6908965,2021,Oct,01/10/21
01/10/21,Other,37270.77764,2021,Oct,01/10/21
01/10/21,Short bodied mackerel,0,2021,Oct,01/10/21
01/10/21,Mackerel scad,0,2021,Oct,01/10/21
01/10/21,Snapper/seaperch,20754.99208,2021,Oct,01/10/21
01/10/21,Tuna/Bonito/Other Mackerel,69.41142074,2021,Oct,01/10/21
01/11/21,Long tom,0,2021,Nov,01/11/21
01/11/21,Jacks/Trevally/Other Scad,9896.201426,2021,Nov,01/11/21
01/11/21,Fusilier,0,2021,Nov,01/11/21
01/11/21,Sardines/pilchards,12451.55662,2021,Nov,01/11/21
01/11/21,Flying fish,0,2021,Nov,01/11/21
01/11/21,Garfish,0,2021,Nov,01/11/21
01/11/21,Jobfish,319.4074085,2021,Nov,01/11/21
01/11/21,Other,15606.08746,2021,Nov,01/11/21
01/11/21,Short bodied mackerel,0,2021,Nov,01/11/21
01/11/21,Mackerel scad,334.9042808,2021,Nov,01/11/21
01/11/21,Snapper/seaperch,53312.05613,2021,Nov,01/11/21
01/11/21,Tuna/Bonito/Other Mackerel,0,2021,Nov,01/11/21
01/12/21,Long tom,0,2021,Dec,01/12/21
01/12/21,Jacks/Trevally/Other Scad,16788.949,2021,Dec,01/12/21
01/12/21,Fusilier,0,2021,Dec,01/12/21
01/12/21,Sardines/pilchards,1869.034951,2021,Dec,01/12/21
01/12/21,Flying fish,0,2021,Dec,01/12/21
01/12/21,Garfish,0,2021,Dec,01/12/21
01/12/21,Jobfish,0,2021,Dec,01/12/21
01/12/21,Other,5468.221225,2021,Dec,01/12/21
01/12/21,Short bodied mackerel,0,2021,Dec,01/12/21
01/12/21,Mackerel scad,0,2021,Dec,01/12/21
